commit_hash,category,topic,title,files_changed,pr_link,author,accepter_1,accepter_2,accepter_3,merge_into
f64146aff0d,fx,Untopiced,Update source matcher to use torch_fn (#133642),test/fx/test_source_matcher_utils.py torch/fx/passes/utils/source_matcher_utils.py,https://github.com/pytorch/pytorch/pull/133642,angelayi,ydwu4,,,
5ed3b70d09a,fx,Untopiced,remove redundant upper bound check at runtime (#133627),test/export/test_export.py torch/fx/passes/runtime_assert.py,https://github.com/pytorch/pytorch/pull/133627,avikchaudhuri,SherlockNoMad,,,
30fbf5b19c4,skip,not user facing,Remove AMD restrictions on triton hashing (#133616),torch/utils/_triton.py,https://github.com/pytorch/pytorch/pull/133616,oulgen,eellison,mxz297,nmacchioni,
15183f5ebfe,inductor,not user facing,overestimate `time_taken_ns` for autotuning (#133633),torch/_inductor/runtime/triton_heuristics.py,https://github.com/pytorch/pytorch/pull/133633,nmacchioni,eellison,oulgen,,
dd69013c7a5,inductor,deprecation,deprecate `search_autotune_cache` (#133628),test/inductor/test_cpu_cpp_wrapper.py test/inductor/test_cuda_cpp_wrapper.py test/inductor/test_max_autotune.py torch/_inductor/config.py torch/_inductor/select_algorithm.py torch/_inductor/utils.py,https://github.com/pytorch/pytorch/pull/133628,nmacchioni,oulgen,,,
762b1b4c172,inductor,not user facing,[inductor] [cpp] fix accuracy when template_buffer has users other than the epilogue nodes (#133073),test/inductor/test_cpu_select_algorithm.py torch/_inductor/codegen/cpp.py torch/_inductor/codegen/cpp_gemm_template.py torch/_inductor/codegen/cpp_template.py torch/_inductor/codegen/cpp_template_kernel.py,https://github.com/pytorch/pytorch/pull/133073,chunyuan-w,jgong5,,,
b4443430877,inductor,Untopiced,Fix printing symfloat pow in triton (#133614),test/inductor/test_torchinductor.py torch/_inductor/codegen/triton.py,https://github.com/pytorch/pytorch/pull/133614,isuruf,Skylion007,,,
e1b9b89d947,skip,Untopiced,"Revert ""[Flight Recorder] Add more basic analysis to the script (#133412)""",test/distributed/flight_recorder/test_fr_analysis.py tools/flight_recorder/fr_trace.py,,,,,,
a6aa451bde6,releng,not user facing,Move python 3.8 to 3.9 for linux-binary-manywheel workflow (#133621),.github/scripts/generate_ci_workflows.py .github/workflows/generated-linux-binary-manywheel-main.yml,https://github.com/pytorch/pytorch/pull/133621,atalman,Skylion007,kit1980,malfet,
eca8b4220f4,inductor,not user facing,[inductor][cpp][gemm] fix k-slicing bug and add thread blocking config (#132730),test/inductor/test_cpu_select_algorithm.py torch/_inductor/codegen/cpp_gemm_template.py torch/_inductor/config.py,https://github.com/pytorch/pytorch/pull/132730,jgong5,jansel,leslie-fang-intel,,
51e13745be7,jit,not user facing,[BE]: Update ruff to 0.6.0 (#133609),.lintrunner.toml test/test_model_exports_to_core_aten.py torch/jit/_script.py,https://github.com/pytorch/pytorch/pull/133609,Skylion007,malfet,,,
e51c8ad369c,inductor,not user facing,AutoHeuristic: Heuristic that ranks choices for mm (#131714),torch/_inductor/autoheuristic/artifacts/_MMRankingA100.py torch/_inductor/autoheuristic/autoheuristic.py torch/_inductor/kernel/mm.py torchgen/_autoheuristic/mm/gen_heuristic_a100.sh torchgen/_autoheuristic/mm/get_mm_dataset.sh torchgen/_autoheuristic/mm/train_decision_mm.py torchgen/_autoheuristic/train_decision.py,https://github.com/pytorch/pytorch/pull/131714,AlnisM,eellison,,,
0e0077f3b6f,inductor,Untopiced,AutoHeuristic: mm ranking heuristic h100 (#133608),torch/_inductor/autoheuristic/artifacts/_MMRankingH100.py torchgen/_autoheuristic/mm/gen_heuristic_h100.sh torchgen/_autoheuristic/mm/get_mm_dataset.sh,https://github.com/pytorch/pytorch/pull/133608,AlnisM,eellison,,,
8b8b4e5ae9b,skip,not user facing,AutoHeuristic: documentation for mm (#133611),torchgen/_autoheuristic/mm/README.md,https://github.com/pytorch/pytorch/pull/133611,AlnisM,eellison,,,
46af996ce75,distributed,Untopiced,[c10d] Do not call ncclCommAbort if comm is not initialized (#133630),torch/csrc/distributed/c10d/NCCLUtils.cpp torch/csrc/distributed/c10d/NCCLUtils.hpp,https://github.com/pytorch/pytorch/pull/133630,shuqiangzhang,wconstab,,,
9c2d119194b,Uncategorized,Untopiced,[Profiler/CPU] Add API for Dynamic Activity Toggling [3/n] (#133353),torch/csrc/autograd/profiler_kineto.cpp torch/csrc/autograd/profiler_python.cpp torch/csrc/profiler/collection.cpp torch/csrc/profiler/collection.h torch/csrc/profiler/orchestration/python_tracer.cpp torch/csrc/profiler/orchestration/python_tracer.h torch/profiler/profiler.py,https://github.com/pytorch/pytorch/pull/133353,sraikund16,aaronenyeshi,sanrise,,
38e5ee1a346,inductor,not user facing,mixed_mm: add more extensive dtype testing (#133292),test/inductor/test_pattern_matcher.py torch/_inductor/kernel/mm.py,https://github.com/pytorch/pytorch/pull/133292,AlnisM,shunting314,,,
770086fe391,dynamo,not user facing,[Dynamo] Support torch.cuda.device ctx manager (#133385),test/dynamo/test_ctx_manager.py torch/_dynamo/variables/__init__.py torch/_dynamo/variables/ctx_manager.py torch/_dynamo/variables/user_defined.py,https://github.com/pytorch/pytorch/pull/133385,yanboliang,jansel,,,
18705e371d5,releng,not user facing,S390x nightly binaries for python 3.13 (#132984),.github/scripts/generate_binary_build_matrix.py .github/workflows/generated-linux-s390x-binary-manywheel-nightly.yml,https://github.com/pytorch/pytorch/pull/132984,AlekseiNikiforovIBM,malfet,,,
6d850771684,skip,not user facing,[Traceable FSDPS] Allow tracing through FSDP2 impl in trace_rules.py (#133532),torch/_dynamo/trace_rules.py torch/distributed/_composable/fsdp/_fsdp_state.py,https://github.com/pytorch/pytorch/pull/133532,yf225,yanboliang,,,
6790eb52f96,distributed,not user facing,[Traceable FSDP2] Set torch._dynamo.config.skip_fsdp_hooks to True by default (#133531),test/distributed/_composable/fsdp/test_fully_shard_compile.py torch/_dynamo/config.py,https://github.com/pytorch/pytorch/pull/133531,yf225,awgu,,,
f735038c8f1,inductor,Untopiced,[PT2][Optimus] Add unbind_stack_to_slices pass (#133420),test/inductor/test_split_cat_fx_passes.py torch/_inductor/fx_passes/split_cat.py,https://github.com/pytorch/pytorch/pull/133420,mengluy0125,jackiexu1992,,,
2cffe82deae,releng,not user facing,Fix triton build failure due to tritonlang.blob.core.windows.net not available (#133694),.github/scripts/build_triton_wheel.py,https://github.com/pytorch/pytorch/pull/133694,atalman,Skylion007,kit1980,malfet,
374c61cc82e,inductor,not user facing,[inductor] make conv template work with symbolic stride/padding (#132938),torch/_inductor/kernel/conv.py torch/_inductor/sizevars.py,https://github.com/pytorch/pytorch/pull/132938,shunting314,eellison,jansel,,
1df1d00ffce,distributed,not user facing,[Traceable FSDP2] Remove usage of tuple() generator and simplify code (#133636),torch/distributed/_composable/fsdp/_fsdp_state.py,https://github.com/pytorch/pytorch/pull/133636,yf225,awgu,,,
4ee65c7e4ed,inductor,Untopiced,Add message text to BypassFxGraphCache exceptions. (#133505),torch/_inductor/codecache.py,https://github.com/pytorch/pytorch/pull/133505,byoshimi-github,oulgen,,,
b833990a8f7,skip,Untopiced,"Revert ""[CUDA][CUTLASS][submodule] Fixes for CUTLASS upgrade (#131493)""",aten/src/ATen/native/cuda/MixedDtypesLinear.cu aten/src/ATen/native/cuda/RowwiseScaledMM.cu aten/src/ATen/native/sparse/cuda/ComputeSparseTile.h aten/src/ATen/native/sparse/cuda/SparseSemiStructuredLinear.cu aten/src/ATen/native/sparse/cuda/SparseSemiStructuredOps.cu aten/src/ATen/native/transformers/cuda/flash_attn/flash_bwd_preprocess_kernel.h aten/src/ATen/native/transformers/cuda/flash_attn/flash_fwd_kernel.h third_party/cutlass torch/_inductor/codegen/cuda/cutlass_utils.py,,,,,,
caaa339e0f6,releng,not user facing,"Use dedicated docker-build environment for manywheel, libtorch and conda Docker builds (#133699)",.github/workflows/build-conda-images.yml .github/workflows/build-libtorch-images.yml .github/workflows/build-manywheel-images.yml,https://github.com/pytorch/pytorch/pull/133699,atalman,seemethere,,,
e5baf43b614,inductor,Untopiced,[Inductor] short-term fix for needs_fixed_stride_order silent incorrectness (#133452),test/inductor/test_torchinductor.py torch/_inductor/graph.py torch/_inductor/lowering.py,https://github.com/pytorch/pytorch/pull/133452,zou3519,eellison,,,
eb3d517605e,distributed,not user facing,[Test] Add SkipIfRocm to test_grad_acc_cpu_offload (#132975),test/distributed/fsdp/test_fsdp_grad_acc.py,https://github.com/pytorch/pytorch/pull/132975,wz337,malfet,,,
90c3669cd9c,skip,not user facing,Make sure T::is_traceable is bool (#133673),torch/csrc/autograd/custom_function.h,https://github.com/pytorch/pytorch/pull/133673,cyyever,Skylion007,,,
5ee070266fb,jit,Untopiced,Workaround ASAN failure (#133623),torch/csrc/jit/tensorexpr/llvm_jit.cpp,https://github.com/pytorch/pytorch/pull/133623,MatzeB,Skylion007,,,
0063e569490,skip,Untopiced,Make FX Graph Cache work with distributed training (#133374),test/distributed/test_dynamo_distributed.py torch/_inductor/codecache.py torch/_inductor/compile_fx.py torch/_inductor/config.py,https://github.com/pytorch/pytorch/pull/133374,oulgen,ezyang,,,
611c1043709,mps,Untopiced,[MPS] Add workaround for nonzero with large/complex inputs  (#126188),aten/src/ATen/native/mps/operations/Indexing.mm,https://github.com/pytorch/pytorch/pull/126188,skotapati,kulinseth,malfet,,
678a8f9e66c,inductor,not user facing,[Inductor][FlexAttention] Small cleanup for FlexAttention kernel template (#133664),torch/_inductor/kernel/flex_attention.py torch/_inductor/kernel/flex_decoding.py,https://github.com/pytorch/pytorch/pull/133664,yanboliang,drisspg,,,
fb59440791c,releng,not user facing,"Use dedicated docker-build environment for manywheel, libtorch and conda Docker builds - 2 (#133709)",.github/workflows/build-manywheel-images.yml,https://github.com/pytorch/pytorch/pull/133709,atalman,Skylion007,seemethere,,
a0cb54ab46f,skip,Untopiced,"Revert ""C++ network flow implementation in c10 (#132188)""",c10/test/util/NetworkFlow_test.cpp c10/util/NetworkFlow.cpp c10/util/NetworkFlow.h,,,,,,
41e66195094,skip,not user facing,[codemod] Del un at::native::metal @ MPSCNNFullyConnectedOp.h:6 (export D59157302) (#133515),aten/src/ATen/native/metal/mpscnn/MPSCNNFullyConnectedOp.h,https://github.com/pytorch/pytorch/pull/133515,izaitsevfb,kit1980,malfet,,
3ac527ac5f3,skip,not user facing,[BE][Ez]: Update cudnn_frontend submodule to 1.6.0 (#133687),third_party/cudnn_frontend,https://github.com/pytorch/pytorch/pull/133687,Skylion007,eqy,malfet,,
88ba50279c3,fx,Untopiced,Consolidate the format for `--max-acc-splits` flag (#133724),torch/fx/passes/splitter_base.py,https://github.com/pytorch/pytorch/pull/133724,izaitsevfb,kit1980,,,
bc9e20b927c,inductor,not user facing,Move the layout constraint registration of aten._scaled_mm.default to module scope (#133669),torch/_inductor/kernel/mm_scaled.py,https://github.com/pytorch/pytorch/pull/133669,yifuwang,drisspg,yangsiyu007,,
f57b00704e4,dynamo,not user facing,[Traceable FSDP2][Dynamo] Support reconstructing CUDA event object within Dynamo graph (#133635),test/dynamo/test_ctx_manager.py torch/_dynamo/__init__.py torch/_dynamo/utils.py torch/_dynamo/variables/builder.py,https://github.com/pytorch/pytorch/pull/133635,yf225,yifuwang,,,
447f428d6d6,skip,not user facing,[ROCm] Fix text_export cudnn_attention UT (#133234),test/export/test_export.py,https://github.com/pytorch/pytorch/pull/133234,jataylo,malfet,,,
861bdf96f4d,mps,Untopiced,[MPS] Add native strided API for MPSNDArray starting with macOS 15 (#128393),aten/src/ATen/mps/MPSDevice.mm aten/src/ATen/mps/MPSHooks.mm aten/src/ATen/native/Convolution.cpp aten/src/ATen/native/mps/MPSGraphSequoiaOps.h aten/src/ATen/native/mps/OperationUtils.h aten/src/ATen/native/mps/OperationUtils.mm aten/src/ATen/native/mps/operations/Activation.mm aten/src/ATen/native/mps/operations/BinaryOps.mm aten/src/ATen/native/mps/operations/Convolution.mm aten/src/ATen/native/mps/operations/Copy.mm aten/src/ATen/native/mps/operations/Indexing.mm aten/src/ATen/native/mps/operations/LinearAlgebra.mm aten/src/ATen/native/mps/operations/LossOps.mm aten/src/ATen/native/mps/operations/PointwiseOps.mm aten/src/ATen/native/mps/operations/Pooling.mm aten/src/ATen/native/mps/operations/RangeFactories.mm aten/src/ATen/native/mps/operations/Shape.mm aten/src/ATen/native/mps/operations/SoftMax.mm aten/src/ATen/native/mps/operations/UnaryOps.mm aten/src/ATen/native/mps/operations/UpSample.mm test/test_mps.py torch/testing/_internal/common_device_type.py torch/testing/_internal/common_modules.py,https://github.com/pytorch/pytorch/pull/128393,DenisVieriu97,albanD,,,
be207af6e19,inductor,Untopiced,Disable unwrapping scalar tensors when used as outputs (#132859),torch/_inductor/codegen/triton.py torch/_inductor/codegen/triton_utils.py torch/_inductor/codegen/wrapper.py,https://github.com/pytorch/pytorch/pull/132859,kundaMwiza,jansel,,,
fd33499b0c3,inductor,Untopiced,[PT2][Optimus] Fix mixed precison training problem in decompose mem bound (#133626),test/inductor/test_decompose_mem_bound_mm.py torch/_inductor/fx_passes/decompose_mem_bound_mm.py,https://github.com/pytorch/pytorch/pull/133626,mengluy0125,jackiexu1992,,,
99e789b52b6,quantization,not user facing,[Fix 1/n] GPU Test skips - fbcode/ caffe2/test/quantization (#133158),test/quantization/core/test_quantized_op.py,https://github.com/pytorch/pytorch/pull/133158,HDCharles,jovianjaison,,,
271ee908512,skip,not user facing,[easy] Fix type annotation for `ExportedProgram.run_decompositions` (#133720),torch/export/exported_program.py,https://github.com/pytorch/pytorch/pull/133720,justinchuby,Skylion007,,,
98d6a6eb7da,inductor,not user facing,[inductor] clean up TODO comments. (#133718),torch/_inductor/cpp_builder.py,https://github.com/pytorch/pytorch/pull/133718,xuhancn,henrylhtsang,,,
19ff9059ebe,skip,Untopiced,"Revert ""[Inductor][CPP] Support vectorization of remainder (#129849)""",aten/src/ATen/cpu/vec/functional_base.h aten/src/ATen/native/cpu/BinaryOpsKernel.cpp test/inductor/test_cpu_repro.py torch/_inductor/codegen/cpp.py,,,,,,
d04cd7f3ba8,skip,not user facing,Improvements for associative_scan - Reverse feature (#133011),test/functorch/test_control_flow.py test/higher_order_ops/test_with_effects.py test/inductor/test_control_flow.py torch/_higher_order_ops/associative_scan.py,https://github.com/pytorch/pytorch/pull/133011,bohnstingl,ydwu4,,,
648fc6c9c17,inductor,not user facing,[Inductor][CPP] Refactor the tiling select into a standalone module to enhance its extensibility (#130892),torch/_inductor/codegen/cpp.py torch/_inductor/codegen/cpp_utils.py,https://github.com/pytorch/pytorch/pull/130892,leslie-fang-intel,jgong5,,,
ec281210173,inductor,not user facing,[inductor] Fix test_cudagraph_trees_expandable_segments.py for internal (#133698),test/inductor/test_cudagraph_trees_expandable_segments.py,https://github.com/pytorch/pytorch/pull/133698,masnesral,xuzhao9,,,
b0803129e8c,composability,not user facing,Added meta registration for `_fused_adamw_` (#133728),torch/_meta_registrations.py,https://github.com/pytorch/pytorch/pull/133728,awgu,fegin,janeyx99,,
4b3ed8bc527,dynamo,Untopiced,[compiled autograd] log aot id for CompiledFunctionBackward (#133115),test/inductor/test_compiled_autograd.py torch/_dynamo/compiled_autograd.py torch/_functorch/_aot_autograd/runtime_wrappers.py torch/csrc/dynamo/python_compiled_autograd.cpp,https://github.com/pytorch/pytorch/pull/133115,xmfan,jansel,,,
0a6cc15079c,dynamo,Untopiced,[compiled autograd] use same graph node names as AOTDispatcher (#133148),test/inductor/test_compiled_autograd.py torch/_dynamo/compiled_autograd.py torch/_functorch/_aot_autograd/runtime_wrappers.py,https://github.com/pytorch/pytorch/pull/133148,xmfan,jansel,,,
983bea399db,dynamo,Untopiced,[compiled autograd] move non-hot path logs into default logger (#133541),test/inductor/test_compiled_autograd.py torch/_dynamo/compiled_autograd.py torch/csrc/dynamo/python_compiled_autograd.cpp,https://github.com/pytorch/pytorch/pull/133541,xmfan,bdhirsh,yf225,,
dcfa415e6e1,dynamo,not user facing,[Inductor UT] Reuse inductor UT for intel GPU `test/inductor/test_compiled_optimizers.py` (#133083),test/inductor/test_compiled_optimizers.py torch/_dynamo/variables/optimizer.py torch/testing/_internal/common_device_type.py torch/testing/_internal/common_optimizers.py,https://github.com/pytorch/pytorch/pull/133083,hoshibara,etaf,jansel,mlazos,
455f6bda563,skip,not user facing,Add cache timings info to tlparse (#133504),torch/_inductor/codecache.py,https://github.com/pytorch/pytorch/pull/133504,oulgen,jamesjwu,,,
695d7db2d6f,fx,Untopiced,remove dead code for suggesting legacy dynamic shapes fixes (#133700),test/test_dynamic_shapes.py torch/fx/experimental/symbolic_shapes.py,https://github.com/pytorch/pytorch/pull/133700,avikchaudhuri,zhxchen17,,,
12b8e29203d,inductor,not user facing,Add a fudge factor to ephemeral NCCL timeout increase (#133722),torch/_inductor/codecache.py,https://github.com/pytorch/pytorch/pull/133722,oulgen,aorenste,c00w,,
702c810780b,optim,Untopiced,move param's device check to `_init_group` for fused (#131153),test/test_optim.py torch/optim/adagrad.py torch/optim/adam.py torch/optim/adamw.py torch/optim/optimizer.py torch/optim/sgd.py,https://github.com/pytorch/pytorch/pull/131153,crcrpar,janeyx99,mlazos,,
